dstport,protocol,tag
35480,tcp,unknown_35480_tcp
63837,udp,unknown_63837_udp
59688,icmp,unknown_59688_icmp
15528,icmp,unknown_15528_icmp
10481,udp,unknown_10481_udp
48267,icmp,unknown_48267_icmp
29454,tcp,unknown_29454_tcp
34024,icmp,unknown_34024_icmp
22809,icmp,unknown_22809_icmp
14711,icmp,unknown_14711_icmp
25537,tcp,unknown_25537_tcp
7581,tcp,unknown_7581_tcp
36012,udp,unknown_36012_udp
26392,tcp,unknown_26392_tcp
46994,tcp,unknown_46994_tcp
49383,udp,unknown_49383_udp
48620,udp,unknown_48620_udp
13633,icmp,unknown_13633_icmp
26822,tcp,unknown_26822_tcp
50466,icmp,unknown_50466_icmp
21941,tcp,unknown_21941_tcp
28450,icmp,unknown_28450_icmp
5513,tcp,unknown_5513_tcp
63891,tcp,unknown_63891_tcp
26595,udp,unknown_26595_udp
42327,tcp,unknown_42327_tcp
9539,udp,unknown_9539_udp
46180,udp,unknown_46180_udp
13864,tcp,unknown_13864_tcp
3818,tcp,unknown_3818_tcp
50715,udp,unknown_50715_udp
16736,udp,unknown_16736_udp
2216,icmp,unknown_2216_icmp
30473,udp,unknown_30473_udp
51119,udp,unknown_51119_udp
44076,icmp,unknown_44076_icmp
46830,udp,unknown_46830_udp
9740,icmp,unknown_9740_icmp
36207,icmp,unknown_36207_icmp
5836,tcp,unknown_5836_tcp
16835,udp,unknown_16835_udp
51136,udp,unknown_51136_udp
17306,udp,unknown_17306_udp
34861,tcp,unknown_34861_tcp
29119,icmp,unknown_29119_icmp
54655,icmp,unknown_54655_icmp
20553,tcp,unknown_20553_tcp
7879,tcp,unknown_7879_tcp
23532,tcp,unknown_23532_tcp
54418,icmp,unknown_54418_icmp
18697,icmp,unknown_18697_icmp
21933,tcp,unknown_21933_tcp
52995,tcp,unknown_52995_tcp
9749,tcp,unknown_9749_tcp
26334,icmp,unknown_26334_icmp
43125,icmp,unknown_43125_icmp
22247,tcp,unknown_22247_tcp
18332,icmp,unknown_18332_icmp
62284,udp,unknown_62284_udp
7785,icmp,unknown_7785_icmp
16365,udp,unknown_16365_udp
43841,tcp,unknown_43841_tcp
13897,icmp,unknown_13897_icmp
18639,udp,unknown_18639_udp
36322,icmp,unknown_36322_icmp
40736,udp,unknown_40736_udp
35634,udp,unknown_35634_udp
27012,icmp,unknown_27012_icmp
18702,udp,unknown_18702_udp
20181,icmp,unknown_20181_icmp
28590,icmp,unknown_28590_icmp
52920,icmp,unknown_52920_icmp
43084,icmp,unknown_43084_icmp
1936,udp,unknown_1936_udp
2044,icmp,unknown_2044_icmp
31184,tcp,unknown_31184_tcp
1166,udp,unknown_1166_udp
51432,tcp,unknown_51432_tcp
20559,icmp,unknown_20559_icmp
56638,tcp,unknown_56638_tcp
11985,udp,unknown_11985_udp
50112,tcp,unknown_50112_tcp
16915,udp,unknown_16915_udp
7289,tcp,unknown_7289_tcp
59845,udp,unknown_59845_udp
24011,icmp,unknown_24011_icmp
56512,udp,unknown_56512_udp
17429,tcp,unknown_17429_tcp
17914,tcp,unknown_17914_tcp
18225,tcp,unknown_18225_tcp
59158,udp,unknown_59158_udp
62684,udp,unknown_62684_udp
16929,tcp,unknown_16929_tcp
82,tcp,unknown_82_tcp
16876,icmp,unknown_16876_icmp
36200,icmp,unknown_36200_icmp
50465,udp,unknown_50465_udp
64182,icmp,unknown_64182_icmp
26963,tcp,unknown_26963_tcp
3248,udp,unknown_3248_udp
8714,icmp,unknown_8714_icmp
53257,icmp,unknown_53257_icmp
21540,tcp,unknown_21540_tcp
11905,icmp,unknown_11905_icmp
31868,tcp,unknown_31868_tcp
30225,udp,unknown_30225_udp
26910,icmp,unknown_26910_icmp
13220,udp,unknown_13220_udp
27926,icmp,unknown_27926_icmp
41798,icmp,unknown_41798_icmp
26753,udp,unknown_26753_udp
63508,tcp,unknown_63508_tcp
63476,tcp,unknown_63476_tcp
37039,tcp,unknown_37039_tcp
34886,tcp,unknown_34886_tcp
27271,icmp,unknown_27271_icmp
22988,udp,unknown_22988_udp
12570,udp,unknown_12570_udp
23232,tcp,unknown_23232_tcp
10206,tcp,unknown_10206_tcp
634,tcp,unknown_634_tcp
1172,udp,unknown_1172_udp
17602,udp,unknown_17602_udp
54509,udp,unknown_54509_udp
9460,tcp,unknown_9460_tcp
2628,tcp,unknown_2628_tcp
34369,udp,unknown_34369_udp
12916,tcp,unknown_12916_tcp
28478,tcp,unknown_28478_tcp
25779,udp,unknown_25779_udp
40870,udp,unknown_40870_udp
1020,tcp,unknown_1020_tcp
64090,tcp,unknown_64090_tcp
6625,icmp,unknown_6625_icmp
4799,tcp,unknown_4799_tcp
56116,udp,unknown_56116_udp
6158,icmp,unknown_6158_icmp
47899,tcp,unknown_47899_tcp
63458,udp,unknown_63458_udp
58631,icmp,unknown_58631_icmp
47848,udp,unknown_47848_udp
47655,udp,unknown_47655_udp
5809,tcp,unknown_5809_tcp
4158,icmp,unknown_4158_icmp
16989,icmp,unknown_16989_icmp
61202,tcp,unknown_61202_tcp
26754,icmp,unknown_26754_icmp
42874,udp,unknown_42874_udp
27300,tcp,unknown_27300_tcp
30123,tcp,unknown_30123_tcp
48753,icmp,unknown_48753_icmp
62288,icmp,unknown_62288_icmp
35712,icmp,unknown_35712_icmp
59801,icmp,unknown_59801_icmp
1916,tcp,unknown_1916_tcp
53359,icmp,unknown_53359_icmp
6504,udp,unknown_6504_udp
64685,icmp,unknown_64685_icmp
16906,icmp,unknown_16906_icmp
19627,tcp,unknown_19627_tcp
7134,udp,unknown_7134_udp
18009,tcp,unknown_18009_tcp
24160,tcp,unknown_24160_tcp
5838,udp,unknown_5838_udp
32732,tcp,unknown_32732_tcp
3750,udp,unknown_3750_udp
45590,udp,unknown_45590_udp
46409,udp,unknown_46409_udp
7319,udp,unknown_7319_udp
6229,udp,unknown_6229_udp
25407,icmp,unknown_25407_icmp
63439,tcp,unknown_63439_tcp
37080,icmp,unknown_37080_icmp
56935,udp,unknown_56935_udp
7115,icmp,unknown_7115_icmp
30910,icmp,unknown_30910_icmp
54689,icmp,unknown_54689_icmp
19457,icmp,unknown_19457_icmp
7410,icmp,unknown_7410_icmp
35101,icmp,unknown_35101_icmp
10230,udp,unknown_10230_udp
63336,tcp,unknown_63336_tcp
10937,tcp,unknown_10937_tcp
44717,icmp,unknown_44717_icmp
51406,tcp,unknown_51406_tcp
63066,tcp,unknown_63066_tcp
24515,udp,unknown_24515_udp
50219,tcp,unknown_50219_tcp
18220,tcp,unknown_18220_tcp
42076,tcp,unknown_42076_tcp
54383,tcp,unknown_54383_tcp
17818,tcp,unknown_17818_tcp
51883,icmp,unknown_51883_icmp
52171,tcp,unknown_52171_tcp
35424,icmp,unknown_35424_icmp
11134,tcp,unknown_11134_tcp
42634,udp,unknown_42634_udp
1364,tcp,unknown_1364_tcp
48843,icmp,unknown_48843_icmp
52319,tcp,unknown_52319_tcp
40153,udp,unknown_40153_udp
52696,tcp,unknown_52696_tcp
33348,tcp,unknown_33348_tcp
53177,icmp,unknown_53177_icmp
45122,icmp,unknown_45122_icmp
33070,udp,unknown_33070_udp
52039,icmp,unknown_52039_icmp
30589,icmp,unknown_30589_icmp
23433,tcp,unknown_23433_tcp
56101,tcp,unknown_56101_tcp
57831,tcp,unknown_57831_tcp
56910,icmp,unknown_56910_icmp
33311,tcp,unknown_33311_tcp
53040,tcp,unknown_53040_tcp
3614,udp,unknown_3614_udp
49011,tcp,unknown_49011_tcp
23691,tcp,unknown_23691_tcp
15649,tcp,unknown_15649_tcp
45634,tcp,unknown_45634_tcp
55457,tcp,unknown_55457_tcp
46152,udp,unknown_46152_udp
19375,tcp,unknown_19375_tcp
45707,icmp,unknown_45707_icmp
22219,tcp,unknown_22219_tcp
39325,icmp,unknown_39325_icmp
15956,udp,unknown_15956_udp
14000,udp,unknown_14000_udp
6181,icmp,unknown_6181_icmp
34467,icmp,unknown_34467_icmp
64474,tcp,unknown_64474_tcp
18324,icmp,unknown_18324_icmp
9190,tcp,unknown_9190_tcp
28214,udp,unknown_28214_udp
63705,icmp,unknown_63705_icmp
65031,icmp,unknown_65031_icmp
30335,tcp,unknown_30335_tcp
7218,icmp,unknown_7218_icmp
17548,udp,unknown_17548_udp
8197,tcp,unknown_8197_tcp
51995,udp,unknown_51995_udp
8472,udp,unknown_8472_udp
973,tcp,unknown_973_tcp
37749,udp,unknown_37749_udp
42450,icmp,unknown_42450_icmp
7742,icmp,unknown_7742_icmp
61580,tcp,unknown_61580_tcp
65134,icmp,unknown_65134_icmp
45095,tcp,unknown_45095_tcp
19312,tcp,unknown_19312_tcp
47836,udp,unknown_47836_udp
60606,tcp,unknown_60606_tcp
2570,udp,unknown_2570_udp
15976,icmp,unknown_15976_icmp
35484,udp,unknown_35484_udp
35181,udp,unknown_35181_udp
59622,icmp,unknown_59622_icmp
19642,icmp,unknown_19642_icmp
53274,udp,unknown_53274_udp
14196,tcp,unknown_14196_tcp
43598,tcp,unknown_43598_tcp
5764,icmp,unknown_5764_icmp
40672,udp,unknown_40672_udp
4142,tcp,unknown_4142_tcp
36801,icmp,unknown_36801_icmp
6173,tcp,unknown_6173_tcp
39321,tcp,unknown_39321_tcp
19348,udp,unknown_19348_udp
52087,tcp,unknown_52087_tcp
10644,udp,unknown_10644_udp
8920,tcp,unknown_8920_tcp
9660,icmp,unknown_9660_icmp
10251,icmp,unknown_10251_icmp
3762,icmp,unknown_3762_icmp
61913,udp,unknown_61913_udp
14569,tcp,unknown_14569_tcp
38835,icmp,unknown_38835_icmp
53403,udp,unknown_53403_udp
42287,icmp,unknown_42287_icmp
64106,udp,unknown_64106_udp
12069,icmp,unknown_12069_icmp
63188,tcp,unknown_63188_tcp
46974,tcp,unknown_46974_tcp
13291,icmp,unknown_13291_icmp
5609,icmp,unknown_5609_icmp
30204,udp,unknown_30204_udp
15696,icmp,unknown_15696_icmp
42955,icmp,unknown_42955_icmp
18346,tcp,unknown_18346_tcp
53451,udp,unknown_53451_udp
33023,udp,unknown_33023_udp
26838,udp,unknown_26838_udp
60809,icmp,unknown_60809_icmp
13188,icmp,unknown_13188_icmp
16704,tcp,unknown_16704_tcp
44316,tcp,unknown_44316_tcp
55121,tcp,unknown_55121_tcp
1279,tcp,unknown_1279_tcp
32376,udp,unknown_32376_udp
65264,icmp,unknown_65264_icmp
53633,icmp,unknown_53633_icmp
9176,udp,unknown_9176_udp
4825,tcp,unknown_4825_tcp
49230,icmp,unknown_49230_icmp
1009,udp,unknown_1009_udp
41500,udp,unknown_41500_udp
16419,tcp,unknown_16419_tcp
3693,udp,unknown_3693_udp
64148,udp,unknown_64148_udp
10819,udp,unknown_10819_udp
47339,tcp,unknown_47339_tcp
18567,udp,unknown_18567_udp
38369,tcp,unknown_38369_tcp
50778,tcp,unknown_50778_tcp
21004,icmp,unknown_21004_icmp
26955,udp,unknown_26955_udp
40659,icmp,unknown_40659_icmp
39018,udp,unknown_39018_udp
14517,tcp,unknown_14517_tcp
5995,icmp,unknown_5995_icmp
63711,tcp,unknown_63711_tcp
54980,icmp,unknown_54980_icmp
34521,udp,unknown_34521_udp
64974,udp,unknown_64974_udp
49641,icmp,unknown_49641_icmp
38645,icmp,unknown_38645_icmp
38232,icmp,unknown_38232_icmp
9403,tcp,unknown_9403_tcp
21953,icmp,unknown_21953_icmp
23758,udp,unknown_23758_udp
15126,icmp,unknown_15126_icmp
14529,udp,unknown_14529_udp
26399,udp,unknown_26399_udp
36348,tcp,unknown_36348_tcp
50588,icmp,unknown_50588_icmp
29058,udp,unknown_29058_udp
62092,tcp,unknown_62092_tcp
4470,udp,unknown_4470_udp
8217,udp,unknown_8217_udp
25904,udp,unknown_25904_udp
54697,tcp,unknown_54697_tcp
35555,icmp,unknown_35555_icmp
15139,icmp,unknown_15139_icmp
37864,tcp,unknown_37864_tcp
51089,udp,unknown_51089_udp
64036,icmp,unknown_64036_icmp
26536,icmp,unknown_26536_icmp
9659,tcp,unknown_9659_tcp
39251,udp,unknown_39251_udp
54921,tcp,unknown_54921_tcp
11357,tcp,unknown_11357_tcp
37973,icmp,unknown_37973_icmp
63805,udp,unknown_63805_udp
41728,udp,unknown_41728_udp
58930,udp,unknown_58930_udp
19995,tcp,unknown_19995_tcp
60534,icmp,unknown_60534_icmp
36842,udp,unknown_36842_udp
50673,icmp,unknown_50673_icmp
21766,udp,unknown_21766_udp
49128,icmp,unknown_49128_icmp
34692,tcp,unknown_34692_tcp
61941,icmp,unknown_61941_icmp
47936,udp,unknown_47936_udp
40325,icmp,unknown_40325_icmp
65123,tcp,unknown_65123_tcp
9565,icmp,unknown_9565_icmp
63276,icmp,unknown_63276_icmp
47447,icmp,unknown_47447_icmp
41585,tcp,unknown_41585_tcp
40265,udp,unknown_40265_udp
47928,icmp,unknown_47928_icmp
4181,udp,unknown_4181_udp
36389,tcp,unknown_36389_tcp
4185,udp,unknown_4185_udp
8682,tcp,unknown_8682_tcp
59513,icmp,unknown_59513_icmp
17349,tcp,unknown_17349_tcp
47652,icmp,unknown_47652_icmp
57169,udp,unknown_57169_udp
45273,icmp,unknown_45273_icmp
60157,tcp,unknown_60157_tcp
20097,udp,unknown_20097_udp
58583,icmp,unknown_58583_icmp
49155,icmp,unknown_49155_icmp
21754,tcp,unknown_21754_tcp
20316,udp,unknown_20316_udp
60310,icmp,unknown_60310_icmp
24460,tcp,unknown_24460_tcp
50826,udp,unknown_50826_udp
38201,icmp,unknown_38201_icmp
19256,icmp,unknown_19256_icmp
40430,udp,unknown_40430_udp
13540,icmp,unknown_13540_icmp
28328,udp,unknown_28328_udp
48195,udp,unknown_48195_udp
39187,tcp,unknown_39187_tcp
40544,icmp,unknown_40544_icmp
61909,icmp,unknown_61909_icmp
32046,tcp,unknown_32046_tcp
55191,tcp,unknown_55191_tcp
26335,tcp,unknown_26335_tcp
46917,udp,unknown_46917_udp
29637,icmp,unknown_29637_icmp
48579,icmp,unknown_48579_icmp
10592,icmp,unknown_10592_icmp
13602,udp,unknown_13602_udp
27858,udp,unknown_27858_udp
50299,icmp,unknown_50299_icmp
52396,udp,unknown_52396_udp
6727,tcp,unknown_6727_tcp
45728,icmp,unknown_45728_icmp
43463,tcp,unknown_43463_tcp
19855,udp,unknown_19855_udp
53267,udp,unknown_53267_udp
25311,icmp,unknown_25311_icmp
1672,icmp,unknown_1672_icmp
50206,icmp,unknown_50206_icmp
11504,udp,unknown_11504_udp
35957,tcp,unknown_35957_tcp
23461,tcp,unknown_23461_tcp
6242,tcp,unknown_6242_tcp
44466,tcp,unknown_44466_tcp
33604,tcp,unknown_33604_tcp
13842,tcp,unknown_13842_tcp
8565,icmp,unknown_8565_icmp
18453,udp,unknown_18453_udp
52373,udp,unknown_52373_udp
566,tcp,unknown_566_tcp
39833,udp,unknown_39833_udp
808,icmp,unknown_808_icmp
25231,udp,unknown_25231_udp
29807,udp,unknown_29807_udp
7448,tcp,unknown_7448_tcp
3295,tcp,unknown_3295_tcp
30321,tcp,unknown_30321_tcp
10010,tcp,unknown_10010_tcp
22276,udp,unknown_22276_udp
65039,tcp,unknown_65039_tcp
13033,tcp,unknown_13033_tcp
16575,tcp,unknown_16575_tcp
14917,icmp,unknown_14917_icmp
56200,tcp,unknown_56200_tcp
37142,tcp,unknown_37142_tcp
47756,udp,unknown_47756_udp
15465,udp,unknown_15465_udp
899,icmp,unknown_899_icmp
1431,tcp,unknown_1431_tcp
6521,icmp,unknown_6521_icmp
58219,tcp,unknown_58219_tcp
42734,udp,unknown_42734_udp
45528,udp,unknown_45528_udp
35692,icmp,unknown_35692_icmp
62722,udp,unknown_62722_udp
38668,icmp,unknown_38668_icmp
14569,icmp,unknown_14569_icmp
55170,icmp,unknown_55170_icmp
24879,icmp,unknown_24879_icmp
49085,icmp,unknown_49085_icmp
68,icmp,unknown_68_icmp
59166,icmp,unknown_59166_icmp
32279,udp,unknown_32279_udp
21921,udp,unknown_21921_udp
32616,icmp,unknown_32616_icmp
24141,tcp,unknown_24141_tcp
1820,tcp,unknown_1820_tcp
43655,udp,unknown_43655_udp
13241,icmp,unknown_13241_icmp
27204,icmp,unknown_27204_icmp
17050,icmp,unknown_17050_icmp
10075,tcp,unknown_10075_tcp
31073,udp,unknown_31073_udp
32411,tcp,unknown_32411_tcp
7099,icmp,unknown_7099_icmp
47189,udp,unknown_47189_udp
56015,icmp,unknown_56015_icmp
60137,icmp,unknown_60137_icmp
26178,tcp,unknown_26178_tcp
27656,icmp,unknown_27656_icmp
17587,tcp,unknown_17587_tcp
22250,tcp,unknown_22250_tcp
60228,udp,unknown_60228_udp
11226,udp,unknown_11226_udp
64455,udp,unknown_64455_udp
1129,tcp,unknown_1129_tcp
18417,tcp,unknown_18417_tcp
12558,tcp,unknown_12558_tcp
24008,tcp,unknown_24008_tcp
55448,udp,unknown_55448_udp
57812,udp,unknown_57812_udp
47009,icmp,unknown_47009_icmp
61102,icmp,unknown_61102_icmp
34600,udp,unknown_34600_udp
3040,tcp,unknown_3040_tcp
10870,icmp,unknown_10870_icmp
27035,tcp,unknown_27035_tcp
51251,icmp,unknown_51251_icmp
44041,icmp,unknown_44041_icmp
51351,tcp,unknown_51351_tcp
23664,icmp,unknown_23664_icmp
23180,tcp,unknown_23180_tcp
16944,icmp,unknown_16944_icmp
4906,tcp,unknown_4906_tcp
15299,tcp,unknown_15299_tcp
34118,icmp,unknown_34118_icmp
31675,udp,unknown_31675_udp
43597,icmp,unknown_43597_icmp
43248,udp,unknown_43248_udp
12813,tcp,unknown_12813_tcp
28415,udp,unknown_28415_udp
55740,tcp,unknown_55740_tcp
35694,udp,unknown_35694_udp
53564,tcp,unknown_53564_tcp
48940,tcp,unknown_48940_tcp
47817,tcp,unknown_47817_tcp
6166,udp,unknown_6166_udp
36095,tcp,unknown_36095_tcp
63603,tcp,unknown_63603_tcp
34549,tcp,unknown_34549_tcp
16991,icmp,unknown_16991_icmp
40383,tcp,unknown_40383_tcp
9674,icmp,unknown_9674_icmp
60591,tcp,unknown_60591_tcp
4218,tcp,unknown_4218_tcp
43486,icmp,unknown_43486_icmp
19807,icmp,unknown_19807_icmp
5955,udp,unknown_5955_udp
49398,tcp,unknown_49398_tcp
35061,tcp,unknown_35061_tcp
21241,icmp,unknown_21241_icmp
16614,udp,unknown_16614_udp
29229,icmp,unknown_29229_icmp
32700,udp,unknown_32700_udp
6743,icmp,unknown_6743_icmp
34422,udp,unknown_34422_udp
28173,udp,unknown_28173_udp
57113,tcp,unknown_57113_tcp
48983,tcp,unknown_48983_tcp
49116,udp,unknown_49116_udp
18383,tcp,unknown_18383_tcp
41981,tcp,unknown_41981_tcp
28544,tcp,unknown_28544_tcp
21412,tcp,unknown_21412_tcp
18449,udp,unknown_18449_udp
44503,udp,unknown_44503_udp
6168,tcp,unknown_6168_tcp
65172,tcp,unknown_65172_tcp
52438,udp,unknown_52438_udp
57142,icmp,unknown_57142_icmp
49556,icmp,unknown_49556_icmp
9533,icmp,unknown_9533_icmp
50381,udp,unknown_50381_udp
55206,tcp,unknown_55206_tcp
40430,udp,unknown_40430_udp
51351,icmp,unknown_51351_icmp
62732,icmp,unknown_62732_icmp
44022,tcp,unknown_44022_tcp
7266,udp,unknown_7266_udp
27077,icmp,unknown_27077_icmp
8798,udp,unknown_8798_udp
32697,udp,unknown_32697_udp
28347,icmp,unknown_28347_icmp
49664,udp,unknown_49664_udp
46261,icmp,unknown_46261_icmp
65517,udp,unknown_65517_udp
5058,udp,unknown_5058_udp
33191,tcp,unknown_33191_tcp
6540,tcp,unknown_6540_tcp
17459,tcp,unknown_17459_tcp
860,icmp,unknown_860_icmp
34379,icmp,unknown_34379_icmp
24798,tcp,unknown_24798_tcp
31414,icmp,unknown_31414_icmp
36522,icmp,unknown_36522_icmp
29726,icmp,unknown_29726_icmp
5977,udp,unknown_5977_udp
40413,icmp,unknown_40413_icmp
60163,icmp,unknown_60163_icmp
16772,icmp,unknown_16772_icmp
61935,icmp,unknown_61935_icmp
59112,tcp,unknown_59112_tcp
52376,icmp,unknown_52376_icmp
52169,tcp,unknown_52169_tcp
18583,udp,unknown_18583_udp
34579,icmp,unknown_34579_icmp
22145,tcp,unknown_22145_tcp
33277,tcp,unknown_33277_tcp
55171,tcp,unknown_55171_tcp
46730,icmp,unknown_46730_icmp
53663,tcp,unknown_53663_tcp
9454,tcp,unknown_9454_tcp
58596,icmp,unknown_58596_icmp
4494,tcp,unknown_4494_tcp
5391,tcp,unknown_5391_tcp
25023,tcp,unknown_25023_tcp
4695,icmp,unknown_4695_icmp
18433,icmp,unknown_18433_icmp
3607,udp,unknown_3607_udp
51524,tcp,unknown_51524_tcp
56397,icmp,unknown_56397_icmp
28192,udp,unknown_28192_udp
54580,tcp,unknown_54580_tcp
41131,tcp,unknown_41131_tcp
40846,icmp,unknown_40846_icmp
35194,icmp,unknown_35194_icmp
21257,tcp,unknown_21257_tcp
59428,icmp,unknown_59428_icmp
51634,udp,unknown_51634_udp
10797,tcp,unknown_10797_tcp
7145,tcp,unknown_7145_tcp
45935,udp,unknown_45935_udp
63031,udp,unknown_63031_udp
48271,udp,unknown_48271_udp
28416,icmp,unknown_28416_icmp
11049,icmp,unknown_11049_icmp
37113,udp,unknown_37113_udp
26870,icmp,unknown_26870_icmp
18829,tcp,unknown_18829_tcp
42638,icmp,unknown_42638_icmp
40933,tcp,unknown_40933_tcp
21984,udp,unknown_21984_udp
44359,tcp,unknown_44359_tcp
18395,udp,unknown_18395_udp
47157,icmp,unknown_47157_icmp
9914,tcp,unknown_9914_tcp
26257,udp,unknown_26257_udp
24870,udp,unknown_24870_udp
8980,tcp,unknown_8980_tcp
40137,udp,unknown_40137_udp
35497,udp,unknown_35497_udp
45511,icmp,unknown_45511_icmp
3616,udp,unknown_3616_udp
10903,icmp,unknown_10903_icmp
14922,udp,unknown_14922_udp
40787,udp,unknown_40787_udp
51464,tcp,unknown_51464_tcp
2244,udp,unknown_2244_udp
8296,tcp,unknown_8296_tcp
60348,tcp,unknown_60348_tcp
12108,tcp,unknown_12108_tcp
58978,udp,unknown_58978_udp
47300,udp,unknown_47300_udp
63423,tcp,unknown_63423_tcp
28704,icmp,unknown_28704_icmp
35694,udp,unknown_35694_udp
16635,udp,unknown_16635_udp
8047,tcp,unknown_8047_tcp
14046,udp,unknown_14046_udp
33511,tcp,unknown_33511_tcp
19668,udp,unknown_19668_udp
27821,udp,unknown_27821_udp
31028,icmp,unknown_31028_icmp
13987,tcp,unknown_13987_tcp
38118,icmp,unknown_38118_icmp
59584,udp,unknown_59584_udp
22908,udp,unknown_22908_udp
25192,icmp,unknown_25192_icmp
7612,tcp,unknown_7612_tcp
40539,tcp,unknown_40539_tcp
48119,udp,unknown_48119_udp
12697,udp,unknown_12697_udp
52978,tcp,unknown_52978_tcp
58809,tcp,unknown_58809_tcp
43835,tcp,unknown_43835_tcp
42875,icmp,unknown_42875_icmp
818,icmp,unknown_818_icmp
8894,icmp,unknown_8894_icmp
12455,udp,unknown_12455_udp
26918,tcp,unknown_26918_tcp
56734,udp,unknown_56734_udp
56453,udp,unknown_56453_udp
12925,icmp,unknown_12925_icmp
12899,tcp,unknown_12899_tcp
39334,tcp,unknown_39334_tcp
2171,icmp,unknown_2171_icmp
34737,udp,unknown_34737_udp
41592,icmp,unknown_41592_icmp
19973,tcp,unknown_19973_tcp
34535,tcp,unknown_34535_tcp
19184,icmp,unknown_19184_icmp
41621,udp,unknown_41621_udp
2868,udp,unknown_2868_udp
12981,tcp,unknown_12981_tcp
43806,tcp,unknown_43806_tcp
49784,udp,unknown_49784_udp
19058,udp,unknown_19058_udp
5964,icmp,unknown_5964_icmp
13538,tcp,unknown_13538_tcp
16468,udp,unknown_16468_udp
29919,udp,unknown_29919_udp
1978,tcp,unknown_1978_tcp
61394,icmp,unknown_61394_icmp
56022,icmp,unknown_56022_icmp
48896,icmp,unknown_48896_icmp
20966,tcp,unknown_20966_tcp
14380,icmp,unknown_14380_icmp
47597,icmp,unknown_47597_icmp
53472,tcp,unknown_53472_tcp
13747,icmp,unknown_13747_icmp
21697,icmp,unknown_21697_icmp
27494,udp,unknown_27494_udp
25769,udp,unknown_25769_udp
47819,tcp,unknown_47819_tcp
59645,tcp,unknown_59645_tcp
64781,tcp,unknown_64781_tcp
14784,tcp,unknown_14784_tcp
20776,udp,unknown_20776_udp
54158,icmp,unknown_54158_icmp
35017,udp,unknown_35017_udp
36240,icmp,unknown_36240_icmp
52394,udp,unknown_52394_udp
49139,tcp,unknown_49139_tcp
11232,icmp,unknown_11232_icmp
30358,udp,unknown_30358_udp
14288,udp,unknown_14288_udp
33757,udp,unknown_33757_udp
22392,icmp,unknown_22392_icmp
17732,icmp,unknown_17732_icmp
56186,icmp,unknown_56186_icmp
36442,udp,unknown_36442_udp
54492,udp,unknown_54492_udp
18265,icmp,unknown_18265_icmp
61203,tcp,unknown_61203_tcp
55589,udp,unknown_55589_udp
13403,udp,unknown_13403_udp
45522,tcp,unknown_45522_tcp
21610,tcp,unknown_21610_tcp
52293,udp,unknown_52293_udp
15405,udp,unknown_15405_udp
4704,icmp,unknown_4704_icmp
25769,tcp,unknown_25769_tcp
38697,icmp,unknown_38697_icmp
37459,tcp,unknown_37459_tcp
37835,tcp,unknown_37835_tcp
17806,udp,unknown_17806_udp
383,icmp,unknown_383_icmp
65014,icmp,unknown_65014_icmp
41003,icmp,unknown_41003_icmp
6815,tcp,unknown_6815_tcp
10223,icmp,unknown_10223_icmp
12560,tcp,unknown_12560_tcp
40741,icmp,unknown_40741_icmp
35241,icmp,unknown_35241_icmp
43756,udp,unknown_43756_udp
28575,icmp,unknown_28575_icmp
47955,icmp,unknown_47955_icmp
53679,udp,unknown_53679_udp
50717,udp,unknown_50717_udp
4405,udp,unknown_4405_udp
25574,tcp,unknown_25574_tcp
21840,tcp,unknown_21840_tcp
38024,udp,unknown_38024_udp
39518,tcp,unknown_39518_tcp
43125,icmp,unknown_43125_icmp
27816,tcp,unknown_27816_tcp
19295,tcp,unknown_19295_tcp
43748,udp,unknown_43748_udp
521,icmp,unknown_521_icmp
38296,icmp,unknown_38296_icmp
34895,icmp,unknown_34895_icmp
1232,tcp,unknown_1232_tcp
42841,icmp,unknown_42841_icmp
40467,tcp,unknown_40467_tcp
38565,icmp,unknown_38565_icmp
16010,icmp,unknown_16010_icmp
61172,tcp,unknown_61172_tcp
44121,udp,unknown_44121_udp
10237,udp,unknown_10237_udp
59102,tcp,unknown_59102_tcp
35419,tcp,unknown_35419_tcp
45296,tcp,unknown_45296_tcp
58767,tcp,unknown_58767_tcp
7208,udp,unknown_7208_udp
49009,udp,unknown_49009_udp
26114,udp,unknown_26114_udp
29100,tcp,unknown_29100_tcp
29617,icmp,unknown_29617_icmp
1846,icmp,unknown_1846_icmp
50434,icmp,unknown_50434_icmp
11296,udp,unknown_11296_udp
61060,icmp,unknown_61060_icmp
45574,tcp,unknown_45574_tcp
14458,icmp,unknown_14458_icmp
12932,tcp,unknown_12932_tcp
20345,udp,unknown_20345_udp
43343,udp,unknown_43343_udp
47275,udp,unknown_47275_udp
58149,udp,unknown_58149_udp
42977,icmp,unknown_42977_icmp
39410,icmp,unknown_39410_icmp
877,tcp,unknown_877_tcp
45979,udp,unknown_45979_udp
63063,icmp,unknown_63063_icmp
40039,udp,unknown_40039_udp
1594,udp,unknown_1594_udp
32183,udp,unknown_32183_udp
49769,udp,unknown_49769_udp
8110,tcp,unknown_8110_tcp
31810,udp,unknown_31810_udp
55165,icmp,unknown_55165_icmp
10291,icmp,unknown_10291_icmp
63482,udp,unknown_63482_udp
61221,udp,unknown_61221_udp
22403,tcp,unknown_22403_tcp
59297,tcp,unknown_59297_tcp
24261,tcp,unknown_24261_tcp
65189,icmp,unknown_65189_icmp
