dstport	protocol	tag
7542	tcp	tag7542
7543	udp	tag7543
7544	icmp	tag7544
7545	tcp	tag7545
7546	udp	tag7546
7547	icmp	tag7547
7548	tcp	tag7548
7549	udp	tag7549
7550	icmp	tag7550
7551	tcp	tag7551
7552	udp	tag7552
7553	icmp	tag7553
7554	tcp	tag7554
7555	udp	tag7555
7556	icmp	tag7556
7557	tcp	tag7557
7558	udp	tag7558
7559	icmp	tag7559
7560	tcp	tag7560
7561	udp	tag7561
7562	icmp	tag7562
7563	tcp	tag7563
7564	udp	tag7564
7565	icmp	tag7565
7566	tcp	tag7566
7567	udp	tag7567
7568	icmp	tag7568
7569	tcp	tag7569
7570	udp	tag7570
7571	icmp	tag7571
7572	tcp	tag7572
7573	udp	tag7573
7574	icmp	tag7574
7575	tcp	tag7575
7576	udp	tag7576
7577	icmp	tag7577
7578	tcp	tag7578
7579	udp	tag7579
7580	icmp	tag7580
7581	tcp	tag7581
7582	udp	tag7582
7583	icmp	tag7583
7584	tcp	tag7584
7585	udp	tag7585
7586	icmp	tag7586
7587	tcp	tag7587
7588	udp	tag7588
7589	icmp	tag7589
7590	tcp	tag7590
7591	udp	tag7591
7592	icmp	tag7592
7593	tcp	tag7593
7594	udp	tag7594
7595	icmp	tag7595
7596	tcp	tag7596
7597	udp	tag7597
7598	icmp	tag7598
7599	tcp	tag7599
7600	udp	tag7600
7601	icmp	tag7601
7602	tcp	tag7602
7603	udp	tag7603
7604	icmp	tag7604
7605	tcp	tag7605
7606	udp	tag7606
7607	icmp	tag7607
7608	tcp	tag7608
7609	udp	tag7609
7610	icmp	tag7610
7611	tcp	tag7611
7612	udp	tag7612
7613	icmp	tag7613
7614	tcp	tag7614
7615	udp	tag7615
7616	icmp	tag7616
7617	tcp	tag7617
7618	udp	tag7618
7619	icmp	tag7619
7620	tcp	tag7620
7621	udp	tag7621
7622	icmp	tag7622
7623	tcp	tag7623
7624	udp	tag7624
7625	icmp	tag7625
7626	tcp	tag7626
7627	udp	tag7627
7628	icmp	tag7628
7629	tcp	tag7629
7630	udp	tag7630
7631	icmp	tag7631
7632	tcp	tag7632
7633	udp	tag7633
7634	icmp	tag7634
7635	tcp	tag7635
7636	udp	tag7636
7637	icmp	tag7637
7638	tcp	tag7638
7639	udp	tag7639
7640	icmp	tag7640
7641	tcp	tag7641
7642	udp	tag7642
7643	icmp	tag7643
7644	tcp	tag7644
7645	udp	tag7645
7646	icmp	tag7646
7647	tcp	tag7647
7648	udp	tag7648
7649	icmp	tag7649
7650	tcp	tag7650
7651	udp	tag7651
7652	icmp	tag7652
7653	tcp	tag7653
7654	udp	tag7654
7655	icmp	tag7655
7656	tcp	tag7656
7657	udp	tag7657
7658	icmp	tag7658
7659	tcp	tag7659
7660	udp	tag7660
7661	icmp	tag7661
7662	tcp	tag7662
7663	udp	tag7663
7664	icmp	tag7664
7665	tcp	tag7665
7666	udp	tag7666
7667	icmp	tag7667
7668	tcp	tag7668
7669	udp	tag7669
7670	icmp	tag7670
7671	tcp	tag7671
7672	udp	tag7672
7673	icmp	tag7673
7674	tcp	tag7674
7675	udp	tag7675
7676	icmp	tag7676
7677	tcp	tag7677
7678	udp	tag7678
7679	icmp	tag7679
7680	tcp	tag7680
7681	udp	tag7681
7682	icmp	tag7682
7683	tcp	tag7683
7684	udp	tag7684
7685	icmp	tag7685
7686	tcp	tag7686
7687	udp	tag7687
7688	icmp	tag7688
7689	tcp	tag7689
7690	udp	tag7690
7691	icmp	tag7691
7692	tcp	tag7692
7693	udp	tag7693
7694	icmp	tag7694
7695	tcp	tag7695
7696	udp	tag7696
7697	icmp	tag7697
7698	tcp	tag7698
7699	udp	tag7699
7700	icmp	tag7700
7701	tcp	tag7701
7702	udp	tag7702
7703	icmp	tag7703
7704	tcp	tag7704
7705	udp	tag7705
7706	icmp	tag7706
7707	tcp	tag7707
7708	udp	tag7708
7709	icmp	tag7709
7710	tcp	tag7710
7711	udp	tag7711
7712	icmp	tag7712
7713	tcp	tag7713
7714	udp	tag7714
7715	icmp	tag7715
7716	tcp	tag7716
7717	udp	tag7717
7718	icmp	tag7718
7719	tcp	tag7719
7720	udp	tag7720
7721	icmp	tag7721
7722	tcp	tag7722
7723	udp	tag7723
7724	icmp	tag7724
7725	tcp	tag7725
7726	udp	tag7726
7727	icmp	tag7727
7728	tcp	tag7728
7729	udp	tag7729
7730	icmp	tag7730
7731	tcp	tag7731
7732	udp	tag7732
7733	icmp	tag7733
7734	tcp	tag7734
7735	udp	tag7735
7736	icmp	tag7736
7737	tcp	tag7737
7738	udp	tag7738
7739	icmp	tag7739
7740	tcp	tag7740
7741	udp	tag7741
7742	icmp	tag7742
7743	tcp	tag7743
7744	udp	tag7744
7745	icmp	tag7745
7746	tcp	tag7746
7747	udp	tag7747
7748	icmp	tag7748
7749	tcp	tag7749
7750	udp	tag7750
7751	icmp	tag7751
7752	tcp	tag7752
7753	udp	tag7753
7754	icmp	tag7754
7755	tcp	tag7755
7756	udp	tag7756
7757	icmp	tag7757
7758	tcp	tag7758
7759	udp	tag7759
7760	icmp	tag7760
7761	tcp	tag7761
7762	udp	tag7762
7763	icmp	tag7763
7764	tcp	tag7764
7765	udp	tag7765
7766	icmp	tag7766
7767	tcp	tag7767
7768	udp	tag7768
7769	icmp	tag7769
7770	tcp	tag7770
7771	udp	tag7771
7772	icmp	tag7772
7773	tcp	tag7773
7774	udp	tag7774
7775	icmp	tag7775
7776	tcp	tag7776
7777	udp	tag7777
7778	icmp	tag7778
7779	tcp	tag7779
7780	udp	tag7780
7781	icmp	tag7781
7782	tcp	tag7782
7783	udp	tag7783
7784	icmp	tag7784
7785	tcp	tag7785
7786	udp	tag7786
7787	icmp	tag7787
7788	tcp	tag7788
7789	udp	tag7789
7790	icmp	tag7790
7791	tcp	tag7791
7792	udp	tag7792
7793	icmp	tag7793
7794	tcp	tag7794
7795	udp	tag7795
7796	icmp	tag7796
7797	tcp	tag7797
7798	udp	tag7798
7799	icmp	tag7799
7800	tcp	tag7800
7801	udp	tag7801
7802	icmp	tag7802
7803	tcp	tag7803
7804	udp	tag7804
7805	icmp	tag7805
7806	tcp	tag7806
7807	udp	tag7807
7808	icmp	tag7808
7809	tcp	tag7809
7810	udp	tag7810
7811	icmp	tag7811
7812	tcp	tag7812
7813	udp	tag7813
7814	icmp	tag7814
7815	tcp	tag7815
7816	udp	tag7816
7817	icmp	tag7817
7818	tcp	tag7818
7819	udp	tag7819
7820	icmp	tag7820
7821	tcp	tag7821
7822	udp	tag7822
7823	icmp	tag7823
7824	tcp	tag7824
7825	udp	tag7825
7826	icmp	tag7826
7827	tcp	tag7827
7828	udp	tag7828
7829	icmp	tag7829
7830	tcp	tag7830
7831	udp	tag7831
7832	icmp	tag7832
7833	tcp	tag7833
7834	udp	tag7834
7835	icmp	tag7835
7836	tcp	tag7836
7837	udp	tag7837
7838	icmp	tag7838
7839	tcp	tag7839
7840	udp	tag7840
7841	icmp	tag7841
7842	tcp	tag7842
7843	udp	tag7843
7844	icmp	tag7844
7845	tcp	tag7845
7846	udp	tag7846
7847	icmp	tag7847
7848	tcp	tag7848
7849	udp	tag7849
7850	icmp	tag7850
7851	tcp	tag7851
7852	udp	tag7852
7853	icmp	tag7853
7854	tcp	tag7854
7855	udp	tag7855
7856	icmp	tag7856
7857	tcp	tag7857
7858	udp	tag7858
7859	icmp	tag7859
7860	tcp	tag7860
7861	udp	tag7861
7862	icmp	tag7862
7863	tcp	tag7863
7864	udp	tag7864
7865	icmp	tag7865
7866	tcp	tag7866
7867	udp	tag7867
7868	icmp	tag7868
7869	tcp	tag7869
7870	udp	tag7870
7871	icmp	tag7871
7872	tcp	tag7872
7873	udp	tag7873
7874	icmp	tag7874
7875	tcp	tag7875
7876	udp	tag7876
7877	icmp	tag7877
7878	tcp	tag7878
7879	udp	tag7879
7880	icmp	tag7880
7881	tcp	tag7881
7882	udp	tag7882
7883	icmp	tag7883
7884	tcp	tag7884
7885	udp	tag7885
7886	icmp	tag7886
7887	tcp	tag7887
7888	udp	tag7888
7889	icmp	tag7889
7890	tcp	tag7890
7891	udp	tag7891
7892	icmp	tag7892
7893	tcp	tag7893
7894	udp	tag7894
7895	icmp	tag7895
7896	tcp	tag7896
7897	udp	tag7897
7898	icmp	tag7898
7899	tcp	tag7899
7900	udp	tag7900
7901	icmp	tag7901
7902	tcp	tag7902
7903	udp	tag7903
7904	icmp	tag7904
7905	tcp	tag7905
7906	udp	tag7906
7907	icmp	tag7907
7908	tcp	tag7908
7909	udp	tag7909
7910	icmp	tag7910
7911	tcp	tag7911
7912	udp	tag7912
7913	icmp	tag7913
7914	tcp	tag7914
7915	udp	tag7915
7916	icmp	tag7916
7917	tcp	tag7917
7918	udp	tag7918
7919	icmp	tag7919
7920	tcp	tag7920
7921	udp	tag7921
7922	icmp	tag7922
7923	tcp	tag7923
7924	udp	tag7924
7925	icmp	tag7925
7926	tcp	tag7926
7927	udp	tag7927
7928	icmp	tag7928
7929	tcp	tag7929
7930	udp	tag7930
7931	icmp	tag7931
7932	tcp	tag7932
7933	udp	tag7933
7934	icmp	tag7934
7935	tcp	tag7935
7936	udp	tag7936
7937	icmp	tag7937
7938	tcp	tag7938
7939	udp	tag7939
7940	icmp	tag7940
7941	tcp	tag7941
7942	udp	tag7942
7943	icmp	tag7943
7944	tcp	tag7944
7945	udp	tag7945
7946	icmp	tag7946
7947	tcp	tag7947
7948	udp	tag7948
7949	icmp	tag7949
7950	tcp	tag7950
7951	udp	tag7951
7952	icmp	tag7952
7953	tcp	tag7953
7954	udp	tag7954
7955	icmp	tag7955
7956	tcp	tag7956
7957	udp	tag7957
7958	icmp	tag7958
7959	tcp	tag7959
7960	udp	tag7960
7961	icmp	tag7961
7962	tcp	tag7962
7963	udp	tag7963
7964	icmp	tag7964
7965	tcp	tag7965
7966	udp	tag7966
7967	icmp	tag7967
7968	tcp	tag7968
7969	udp	tag7969
7970	icmp	tag7970
7971	tcp	tag7971
7972	udp	tag7972
7973	icmp	tag7973
7974	tcp	tag7974
7975	udp	tag7975
7976	icmp	tag7976
7977	tcp	tag7977
7978	udp	tag7978
7979	icmp	tag7979
7980	tcp	tag7980
7981	udp	tag7981
7982	icmp	tag7982
7983	tcp	tag7983
7984	udp	tag7984
7985	icmp	tag7985
7986	tcp	tag7986
7987	udp	tag7987
7988	icmp	tag7988
7989	tcp	tag7989
7990	udp	tag7990
7991	icmp	tag7991
7992	tcp	tag7992
7993	udp	tag7993
7994	icmp	tag7994
7995	tcp	tag7995
7996	udp	tag7996
7997	icmp	tag7997
7998	tcp	tag7998
7999	udp	tag7999
8000	icmp	tag8000
8001	tcp	tag8001
8002	udp	tag8002
8003	icmp	tag8003
8004	tcp	tag8004
8005	udp	tag8005
8006	icmp	tag8006
8007	tcp	tag8007
8008	udp	tag8008
8009	icmp	tag8009
8010	tcp	tag8010
8011	udp	tag8011
8012	icmp	tag8012
8013	tcp	tag8013
8014	udp	tag8014
8015	icmp	tag8015
8016	tcp	tag8016
8017	udp	tag8017
8018	icmp	tag8018
8019	tcp	tag8019
8020	udp	tag8020
8021	icmp	tag8021
8022	tcp	tag8022
8023	udp	tag8023
8024	icmp	tag8024
8025	tcp	tag8025
8026	udp	tag8026
8027	icmp	tag8027
8028	tcp	tag8028
8029	udp	tag8029
8030	icmp	tag8030
8031	tcp	tag8031
8032	udp	tag8032
8033	icmp	tag8033
8034	tcp	tag8034
8035	udp	tag8035
8036	icmp	tag8036
8037	tcp	tag8037
8038	udp	tag8038
8039	icmp	tag8039
8040	tcp	tag8040
8041	udp	tag8041
8042	icmp	tag8042
8043	tcp	tag8043
8044	udp	tag8044
8045	icmp	tag8045
8046	tcp	tag8046
8047	udp	tag8047
8048	icmp	tag8048
8049	tcp	tag8049
8050	udp	tag8050
8051	icmp	tag8051
8052	tcp	tag8052
8053	udp	tag8053
8054	icmp	tag8054
8055	tcp	tag8055
8056	udp	tag8056
8057	icmp	tag8057
8058	tcp	tag8058
8059	udp	tag8059
8060	icmp	tag8060
8061	tcp	tag8061
8062	udp	tag8062
8063	icmp	tag8063
8064	tcp	tag8064
8065	udp	tag8065
8066	icmp	tag8066
8067	tcp	tag8067
8068	udp	tag8068
8069	icmp	tag8069
8070	tcp	tag8070
8071	udp	tag8071
8072	icmp	tag8072
8073	tcp	tag8073
8074	udp	tag8074
8075	icmp	tag8075
8076	tcp	tag8076
8077	udp	tag8077
8078	icmp	tag8078
8079	tcp	tag8079
8080	udp	tag8080
8081	icmp	tag8081
8082	tcp	tag8082
8083	udp	tag8083
8084	icmp	tag8084
8085	tcp	tag8085
8086	udp	tag8086
8087	icmp	tag8087
8088	tcp	tag8088
8089	udp	tag8089
8090	icmp	tag8090
8091	tcp	tag8091
8092	udp	tag8092
8093	icmp	tag8093
8094	tcp	tag8094
8095	udp	tag8095
8096	icmp	tag8096
8097	tcp	tag8097
8098	udp	tag8098
8099	icmp	tag8099
8100	tcp	tag8100
8101	udp	tag8101
8102	icmp	tag8102
8103	tcp	tag8103
8104	udp	tag8104
8105	icmp	tag8105
8106	tcp	tag8106
8107	udp	tag8107
8108	icmp	tag8108
8109	tcp	tag8109
8110	udp	tag8110
8111	icmp	tag8111
8112	tcp	tag8112
8113	udp	tag8113
8114	icmp	tag8114
8115	tcp	tag8115
8116	udp	tag8116
8117	icmp	tag8117
8118	tcp	tag8118
8119	udp	tag8119
8120	icmp	tag8120
8121	tcp	tag8121
8122	udp	tag8122
8123	icmp	tag8123
8124	tcp	tag8124
8125	udp	tag8125
8126	icmp	tag8126
8127	tcp	tag8127
8128	udp	tag8128
8129	icmp	tag8129
8130	tcp	tag8130
8131	udp	tag8131
8132	icmp	tag8132
8133	tcp	tag8133
8134	udp	tag8134
8135	icmp	tag8135
8136	tcp	tag8136
8137	udp	tag8137
8138	icmp	tag8138
8139	tcp	tag8139
8140	udp	tag8140
8141	icmp	tag8141
8142	tcp	tag8142
8143	udp	tag8143
8144	icmp	tag8144
8145	tcp	tag8145
8146	udp	tag8146
8147	icmp	tag8147
8148	tcp	tag8148
8149	udp	tag8149
8150	icmp	tag8150
8151	tcp	tag8151
8152	udp	tag8152
8153	icmp	tag8153
8154	tcp	tag8154
8155	udp	tag8155
8156	icmp	tag8156
8157	tcp	tag8157
8158	udp	tag8158
8159	icmp	tag8159
8160	tcp	tag8160
8161	udp	tag8161
8162	icmp	tag8162
8163	tcp	tag8163
8164	udp	tag8164
8165	icmp	tag8165
8166	tcp	tag8166
8167	udp	tag8167
8168	icmp	tag8168
8169	tcp	tag8169
8170	udp	tag8170
8171	icmp	tag8171
8172	tcp	tag8172
8173	udp	tag8173
8174	icmp	tag8174
8175	tcp	tag8175
8176	udp	tag8176
8177	icmp	tag8177
8178	tcp	tag8178
8179	udp	tag8179
8180	icmp	tag8180
8181	tcp	tag8181
8182	udp	tag8182
8183	icmp	tag8183
8184	tcp	tag8184
8185	udp	tag8185
8186	icmp	tag8186
8187	tcp	tag8187
8188	udp	tag8188
8189	icmp	tag8189
8190	tcp	tag8190
8191	udp	tag8191
8192	icmp	tag8192
8193	tcp	tag8193
8194	udp	tag8194
8195	icmp	tag8195
8196	tcp	tag8196
8197	udp	tag8197
8198	icmp	tag8198
8199	tcp	tag8199
8200	udp	tag8200
8201	icmp	tag8201
8202	tcp	tag8202
8203	udp	tag8203
8204	icmp	tag8204
8205	tcp	tag8205
8206	udp	tag8206
8207	icmp	tag8207
8208	tcp	tag8208
8209	udp	tag8209
8210	icmp	tag8210
8211	tcp	tag8211
8212	udp	tag8212
8213	icmp	tag8213
8214	tcp	tag8214
8215	udp	tag8215
8216	icmp	tag8216
8217	tcp	tag8217
8218	udp	tag8218
8219	icmp	tag8219
8220	tcp	tag8220
8221	udp	tag8221
8222	icmp	tag8222
8223	tcp	tag8223
8224	udp	tag8224
8225	icmp	tag8225
8226	tcp	tag8226
8227	udp	tag8227
8228	icmp	tag8228
8229	tcp	tag8229
8230	udp	tag8230
8231	icmp	tag8231
8232	tcp	tag8232
8233	udp	tag8233
8234	icmp	tag8234
8235	tcp	tag8235
8236	udp	tag8236
8237	icmp	tag8237
8238	tcp	tag8238
8239	udp	tag8239
8240	icmp	tag8240
8241	tcp	tag8241
8242	udp	tag8242
8243	icmp	tag8243
8244	tcp	tag8244
8245	udp	tag8245
8246	icmp	tag8246
8247	tcp	tag8247
8248	udp	tag8248
8249	icmp	tag8249
8250	tcp	tag8250
8251	udp	tag8251
8252	icmp	tag8252
8253	tcp	tag8253
8254	udp	tag8254
8255	icmp	tag8255
8256	tcp	tag8256
8257	udp	tag8257
8258	icmp	tag8258
8259	tcp	tag8259
8260	udp	tag8260
8261	icmp	tag8261
8262	tcp	tag8262
8263	udp	tag8263
8264	icmp	tag8264
8265	tcp	tag8265
8266	udp	tag8266
8267	icmp	tag8267
8268	tcp	tag8268
8269	udp	tag8269
8270	icmp	tag8270
8271	tcp	tag8271
8272	udp	tag8272
8273	icmp	tag8273
8274	tcp	tag8274
8275	udp	tag8275
8276	icmp	tag8276
8277	tcp	tag8277
8278	udp	tag8278
8279	icmp	tag8279
8280	tcp	tag8280
8281	udp	tag8281
8282	icmp	tag8282
8283	tcp	tag8283
8284	udp	tag8284
8285	icmp	tag8285
8286	tcp	tag8286
8287	udp	tag8287
8288	icmp	tag8288
8289	tcp	tag8289
8290	udp	tag8290
8291	icmp	tag8291
8292	tcp	tag8292
8293	udp	tag8293
8294	icmp	tag8294
8295	tcp	tag8295
8296	udp	tag8296
8297	icmp	tag8297
8298	tcp	tag8298
8299	udp	tag8299
8300	icmp	tag8300
8301	tcp	tag8301
8302	udp	tag8302
8303	icmp	tag8303
8304	tcp	tag8304
8305	udp	tag8305
8306	icmp	tag8306
8307	tcp	tag8307
8308	udp	tag8308
8309	icmp	tag8309
8310	tcp	tag8310
8311	udp	tag8311
8312	icmp	tag8312
8313	tcp	tag8313
8314	udp	tag8314
8315	icmp	tag8315
8316	tcp	tag8316
8317	udp	tag8317
8318	icmp	tag8318
8319	tcp	tag8319
8320	udp	tag8320
8321	icmp	tag8321
8322	tcp	tag8322
8323	udp	tag8323
8324	icmp	tag8324
8325	tcp	tag8325
8326	udp	tag8326
8327	icmp	tag8327
8328	tcp	tag8328
8329	udp	tag8329
8330	icmp	tag8330
8331	tcp	tag8331
8332	udp	tag8332
8333	icmp	tag8333
8334	tcp	tag8334
8335	udp	tag8335
8336	icmp	tag8336
8337	tcp	tag8337
8338	udp	tag8338
8339	icmp	tag8339
8340	tcp	tag8340
8341	udp	tag8341
8342	icmp	tag8342
8343	tcp	tag8343
8344	udp	tag8344
8345	icmp	tag8345
8346	tcp	tag8346
8347	udp	tag8347
8348	icmp	tag8348
8349	tcp	tag8349
8350	udp	tag8350
8351	icmp	tag8351
8352	tcp	tag8352
8353	udp	tag8353
8354	icmp	tag8354
8355	tcp	tag8355
8356	udp	tag8356
8357	icmp	tag8357
8358	tcp	tag8358
8359	udp	tag8359
8360	icmp	tag8360
8361	tcp	tag8361
8362	udp	tag8362
8363	icmp	tag8363
8364	tcp	tag8364
8365	udp	tag8365
8366	icmp	tag8366
8367	tcp	tag8367
8368	udp	tag8368
8369	icmp	tag8369
8370	tcp	tag8370
8371	udp	tag8371
8372	icmp	tag8372
8373	tcp	tag8373
8374	udp	tag8374
8375	icmp	tag8375
8376	tcp	tag8376
8377	udp	tag8377
8378	icmp	tag8378
8379	tcp	tag8379
8380	udp	tag8380
8381	icmp	tag8381
8382	tcp	tag8382
8383	udp	tag8383
8384	icmp	tag8384
8385	tcp	tag8385
8386	udp	tag8386
8387	icmp	tag8387
8388	tcp	tag8388
8389	udp	tag8389
8390	icmp	tag8390
8391	tcp	tag8391
8392	udp	tag8392
8393	icmp	tag8393
8394	tcp	tag8394
8395	udp	tag8395
8396	icmp	tag8396
8397	tcp	tag8397
8398	udp	tag8398
8399	icmp	tag8399
8400	tcp	tag8400
8401	udp	tag8401
8402	icmp	tag8402
8403	tcp	tag8403
8404	udp	tag8404
8405	icmp	tag8405
8406	tcp	tag8406
8407	udp	tag8407
8408	icmp	tag8408
8409	tcp	tag8409
8410	udp	tag8410
8411	icmp	tag8411
8412	tcp	tag8412
8413	udp	tag8413
8414	icmp	tag8414
8415	tcp	tag8415
8416	udp	tag8416
8417	icmp	tag8417
8418	tcp	tag8418
8419	udp	tag8419
8420	icmp	tag8420
8421	tcp	tag8421
8422	udp	tag8422
8423	icmp	tag8423
8424	tcp	tag8424
8425	udp	tag8425
8426	icmp	tag8426
8427	tcp	tag8427
8428	udp	tag8428
8429	icmp	tag8429
8430	tcp	tag8430
8431	udp	tag8431
8432	icmp	tag8432
8433	tcp	tag8433
8434	udp	tag8434
8435	icmp	tag8435
8436	tcp	tag8436
8437	udp	tag8437
8438	icmp	tag8438
8439	tcp	tag8439
8440	udp	tag8440
8441	icmp	tag8441
8442	tcp	tag8442
8443	udp	tag8443
8444	icmp	tag8444
8445	tcp	tag8445
8446	udp	tag8446
8447	icmp	tag8447
8448	tcp	tag8448
8449	udp	tag8449
8450	icmp	tag8450
8451	tcp	tag8451
8452	udp	tag8452
8453	icmp	tag8453
8454	tcp	tag8454
8455	udp	tag8455
8456	icmp	tag8456
8457	tcp	tag8457
8458	udp	tag8458
8459	icmp	tag8459
8460	tcp	tag8460
8461	udp	tag8461
8462	icmp	tag8462
8463	tcp	tag8463
8464	udp	tag8464
8465	icmp	tag8465
8466	tcp	tag8466
8467	udp	tag8467
8468	icmp	tag8468
8469	tcp	tag8469
8470	udp	tag8470
8471	icmp	tag8471
8472	tcp	tag8472
8473	udp	tag8473
8474	icmp	tag8474
8475	tcp	tag8475
8476	udp	tag8476
8477	icmp	tag8477
8478	tcp	tag8478
8479	udp	tag8479
8480	icmp	tag8480
8481	tcp	tag8481
8482	udp	tag8482
8483	icmp	tag8483
8484	tcp	tag8484
8485	udp	tag8485
8486	icmp	tag8486
8487	tcp	tag8487
8488	udp	tag8488
8489	icmp	tag8489
8490	tcp	tag8490
8491	udp	tag8491
8492	icmp	tag8492
8493	tcp	tag8493
8494	udp	tag8494
8495	icmp	tag8495
8496	tcp	tag8496
8497	udp	tag8497
8498	icmp	tag8498
8499	tcp	tag8499
8500	udp	tag8500
8501	icmp	tag8501
8502	tcp	tag8502
8503	udp	tag8503
8504	icmp	tag8504
8505	tcp	tag8505
8506	udp	tag8506
8507	icmp	tag8507
8508	tcp	tag8508
8509	udp	tag8509
8510	icmp	tag8510
8511	tcp	tag8511
8512	udp	tag8512
8513	icmp	tag8513
8514	tcp	tag8514
8515	udp	tag8515
8516	icmp	tag8516
8517	tcp	tag8517
8518	udp	tag8518
8519	icmp	tag8519
8520	tcp	tag8520
8521	udp	tag8521
8522	icmp	tag8522
8523	tcp	tag8523
8524	udp	tag8524
8525	icmp	tag8525
8526	tcp	tag8526
8527	udp	tag8527
8528	icmp	tag8528
8529	tcp	tag8529
8530	udp	tag8530
8531	icmp	tag8531
8532	tcp	tag8532
8533	udp	tag8533
8534	icmp	tag8534
8535	tcp	tag8535
8536	udp	tag8536
8537	icmp	tag8537
8538	tcp	tag8538
8539	udp	tag8539
8540	icmp	tag8540
8541	tcp	tag8541
8542	udp	tag8542
8543	icmp	tag8543
8544	tcp	tag8544
8545	udp	tag8545
8546	icmp	tag8546
8547	tcp	tag8547
8548	udp	tag8548
8549	icmp	tag8549
8550	tcp	tag8550
8551	udp	tag8551
8552	icmp	tag8552
8553	tcp	tag8553
8554	udp	tag8554
8555	icmp	tag8555
8556	tcp	tag8556
8557	udp	tag8557
8558	icmp	tag8558
8559	tcp	tag8559
8560	udp	tag8560
8561	icmp	tag8561
8562	tcp	tag8562
8563	udp	tag8563
8564	icmp	tag8564
8565	tcp	tag8565
8566	udp	tag8566
8567	icmp	tag8567
8568	tcp	tag8568
8569	udp	tag8569
8570	icmp	tag8570
8571	tcp	tag8571
8572	udp	tag8572
8573	icmp	tag8573
8574	tcp	tag8574
8575	udp	tag8575
8576	icmp	tag8576
8577	tcp	tag8577
8578	udp	tag8578
8579	icmp	tag8579
8580	tcp	tag8580
8581	udp	tag8581
8582	icmp	tag8582
8583	tcp	tag8583
8584	udp	tag8584
8585	icmp	tag8585
8586	tcp	tag8586
8587	udp	tag8587
8588	icmp	tag8588
8589	tcp	tag8589
8590	udp	tag8590
8591	icmp	tag8591
8592	tcp	tag8592
8593	udp	tag8593
8594	icmp	tag8594
8595	tcp	tag8595
8596	udp	tag8596
8597	icmp	tag8597
8598	tcp	tag8598
8599	udp	tag8599
8600	icmp	tag8600
8601	tcp	tag8601
8602	udp	tag8602
8603	icmp	tag8603
8604	tcp	tag8604
8605	udp	tag8605
8606	icmp	tag8606
8607	tcp	tag8607
8608	udp	tag8608
8609	icmp	tag8609
8610	tcp	tag8610
8611	udp	tag8611
8612	icmp	tag8612
8613	tcp	tag8613
8614	udp	tag8614
8615	icmp	tag8615
8616	tcp	tag8616
8617	udp	tag8617
8618	icmp	tag8618
8619	tcp	tag8619
8620	udp	tag8620
8621	icmp	tag8621
8622	tcp	tag8622
8623	udp	tag8623
8624	icmp	tag8624
8625	tcp	tag8625
8626	udp	tag8626
8627	icmp	tag8627
8628	tcp	tag8628
8629	udp	tag8629
8630	icmp	tag8630
8631	tcp	tag8631
8632	udp	tag8632
8633	icmp	tag8633
8634	tcp	tag8634
8635	udp	tag8635
8636	icmp	tag8636
8637	tcp	tag8637
8638	udp	tag8638
8639	icmp	tag8639
8640	tcp	tag8640
8641	udp	tag8641
8642	icmp	tag8642
8643	tcp	tag8643
8644	udp	tag8644
8645	icmp	tag8645
8646	tcp	tag8646
8647	udp	tag8647
8648	icmp	tag8648
8649	tcp	tag8649
8650	udp	tag8650
8651	icmp	tag8651
8652	tcp	tag8652
8653	udp	tag8653
8654	icmp	tag8654
8655	tcp	tag8655
8656	udp	tag8656
8657	icmp	tag8657
8658	tcp	tag8658
8659	udp	tag8659
8660	icmp	tag8660
8661	tcp	tag8661
8662	udp	tag8662
8663	icmp	tag8663
8664	tcp	tag8664
8665	udp	tag8665
8666	icmp	tag8666
8667	tcp	tag8667
8668	udp	tag8668
8669	icmp	tag8669
8670	tcp	tag8670
8671	udp	tag8671
8672	icmp	tag8672
8673	tcp	tag8673
8674	udp	tag8674
8675	icmp	tag8675
8676	tcp	tag8676
8677	udp	tag8677
8678	icmp	tag8678
8679	tcp	tag8679
8680	udp	tag8680
8681	icmp	tag8681
8682	tcp	tag8682
8683	udp	tag8683
8684	icmp	tag8684
8685	tcp	tag8685
8686	udp	tag8686
8687	icmp	tag8687
8688	tcp	tag8688
8689	udp	tag8689
8690	icmp	tag8690
8691	tcp	tag8691
8692	udp	tag8692
8693	icmp	tag8693
8694	tcp	tag8694
8695	udp	tag8695
8696	icmp	tag8696
8697	tcp	tag8697
8698	udp	tag8698
8699	icmp	tag8699
8700	tcp	tag8700
8701	udp	tag8701
8702	icmp	tag8702
8703	tcp	tag8703
8704	udp	tag8704
8705	icmp	tag8705
8706	tcp	tag8706
8707	udp	tag8707
8708	icmp	tag8708
8709	tcp	tag8709
8710	udp	tag8710
8711	icmp	tag8711
8712	tcp	tag8712
8713	udp	tag8713
8714	icmp	tag8714
8715	tcp	tag8715
8716	udp	tag8716
8717	icmp	tag8717
8718	tcp	tag8718
8719	udp	tag8719
8720	icmp	tag8720
8721	tcp	tag8721
8722	udp	tag8722
8723	icmp	tag8723
8724	tcp	tag8724
8725	udp	tag8725
8726	icmp	tag8726
8727	tcp	tag8727
8728	udp	tag8728
8729	icmp	tag8729
8730	tcp	tag8730
8731	udp	tag8731
8732	icmp	tag8732
8733	tcp	tag8733
8734	udp	tag8734
8735	icmp	tag8735
8736	tcp	tag8736
8737	udp	tag8737
8738	icmp	tag8738
8739	tcp	tag8739
8740	udp	tag8740
